popularity,release_date,release_year,title,vote_average,vote_count
0.974151,2016-01-29,2016-01-29,Love Records,5.7,3.0
2.920392,2015-09-01,2015-09-01,Regular Show: The Movie,7.3,40.0
0.426635,2015-03-13,2015-03-13,Bana Adını Sor,8.0,1.0
8.970494,2015-12-19,2015-12-19,Ip Man 3,6.5,384.0
1.141,2015-11-17,2015-11-17,Santa's Little Helper,4.4,13.0
2.016359,2015-06-04,2015-06-04,Requisitos para ser una persona normal,6.6,38.0
0.515234,2015-04-25,2015-04-25,About Scout,5.8,6.0
1.887931,2016-02-15,2016-02-15,A Sunday Horse,6.2,12.0
0.851054,2015-07-10,2015-07-10,Doomed! The Untold Story of Roger Corman's The Fantastic Four,7.8,8.0
2.053519,2016-01-29,2016-01-29,Mastizaade,3.6,7.0
0.127016,2015-03-26,2015-03-26,Becoming Bulletproof,9.3,3.0
1.149859,2016-01-23,2016-01-23,Jim: The James Foley Story,7.9,13.0
10.087243,2016-04-21,2016-04-21,The Veil,4.4,123.0
1.921469,2016-01-22,2016-01-22,Pitbull. New Order,6.7,20.0
2.908434,2016-01-28,2016-01-28,L'abbiamo fatta grossa,5.3,77.0
2.792306,2015-10-01,2015-10-01,Vai Que Cola - O Filme,6.0,55.0
6.345679,2015-08-28,2015-08-28,Capture the Flag,5.7,52.0
0.420739,2015-03-17,2015-03-17,The Ecstasy of Wilko Johnson,7.3,3.0
0.361454,2015-10-01,2015-10-01,Lusers,2.0,1.0
9.259371,2016-03-31,2016-03-31,Hunt for the Wilderpeople,7.8,453.0
0.687557,2015-06-23,2015-06-23,Jurassic Prey,3.7,8.0
3.035252,2015-08-28,2015-08-28,The Sand,3.8,29.0
12.948669,2015-09-16,2015-09-16,Forsaken,5.8,104.0
1.308065,2015-12-01,2015-12-01,Bad Roomies,4.6,26.0
1.112734,2015-11-19,2015-11-19,Sociopathia,5.1,7.0
0.133132,2015-11-06,2015-11-06,The Ritchie Blackmore Story,7.7,3.0
0.251476,2016-01-01,2016-01-01,Natsamrat,8.8,6.0
1.147538,2015-03-27,2015-03-27,We Are the Pirates of the Roads,0.0,0.0
0.028333,2015-02-13,2015-02-13,Risto Räppääjä ja Sevillan saituri,0.0,0.0
0.030142,2015-10-09,2015-10-09,Jill And Joy's Winter,0.0,0.0
0.117871,2015-10-07,2015-10-07,My Good Hans,6.5,2.0
0.057005,2015-05-01,2015-05-01,Sunny in the Dark,0.0,0.0
2.858077,2015-10-21,2015-10-21,Chronic,5.3,16.0
0.287734,2016-02-19,2016-02-19,Diving Into the Unknown,7.0,7.0
0.358231,2015-08-21,2015-08-21,"Chau, Beyond the Lines",6.0,1.0
0.633237,2015-04-10,2015-04-10,Friend,7.7,9.0
0.091951,2015-05-21,2015-05-21,3 Braves,7.5,2.0
4.174653,2015-09-25,2015-09-25,Hellions,3.8,60.0
0.57672,2016-03-04,2016-03-04,Boris Without Beatrice,5.0,2.0
0.218588,2017-01-27,2017-01-27,Las Plantas,0.0,1.0
0.102186,2016-02-13,2016-02-13,Depth Two,4.0,1.0
0.098763,2016-02-15,2016-02-15,Hotel Dallas,8.0,1.0
0.632632,2016-05-19,2016-05-19,Lily Lane,0.0,0.0
1.7125,2015-05-14,2015-05-14,Sin hijos,6.8,16.0
0.274712,2016-04-01,2016-04-01,Mammal,10.0,1.0
0.600893,2015-08-07,2015-08-07,Srimanthudu,6.8,8.0
1.448969,2015-07-23,2015-07-23,Roboshark,4.7,12.0
3.843861,2016-02-05,2016-02-05,4th Man Out,6.8,97.0
1.117829,2016-02-26,2016-02-26,The Last Man on the Moon,6.3,21.0
6.558944,2016-02-05,2016-02-05,Dad's Army,4.7,83.0
0.371059,2015-08-10,2015-08-10,No Home Movie,8.1,7.0
0.212769,2016-02-09,2016-02-09,Conspiracy Encounters,2.5,2.0
0.355191,2016-02-18,2016-02-18,Family Film,7.0,3.0
0.182998,2015-04-11,2015-04-11,Last Day of Freedom,7.3,3.0
4.452672,2015-12-31,2015-12-31,Open Season: Scared Silly,5.5,57.0
0.083143,2015-04-02,2015-04-02,Les oiseaux de passage,0.0,0.0
0.615297,2016-02-22,2016-02-22,Becoming Mike Nichols,6.7,3.0
0.352202,2016-02-08,2016-02-08,Homegrown: The Counter-Terror Dilemma,8.0,1.0
0.351199,2016-02-26,2016-02-26,Aligarh,7.3,9.0
0.40722,2015-10-28,2015-10-28,A Girl in the River: The Price of Forgiveness,8.1,9.0
1.224136,2015-02-18,2015-02-18,Plan 9,4.1,14.0
1.087464,2015-09-18,2015-09-18,Kara Bela,6.8,11.0
2.54364,2015-09-11,2015-09-11,Ma Ma,5.9,36.0
6.818031,2015-12-25,2015-12-25,Palm Trees in the Snow,7.3,119.0
4.941645,2015-11-20,2015-11-20,Spanish Affair 2,5.3,126.0
0.576446,2015-03-20,2015-03-20,Hunterrr,5.4,5.0
7.169599,2015-03-26,2015-03-26,The Shamer's Daughter,5.5,50.0
0.747649,2015-04-29,2015-04-29,The Tournament,6.0,9.0
0.834148,2015-04-12,2015-04-12,Hate Story 3,6.5,12.0
0.077118,2015-01-22,2015-01-22,Banana Pancakes and the Children of Sticky Rice,0.0,0.0
2.630331,2016-03-23,2016-03-23,Kaili Blues,7.4,14.0
0.066061,2016-01-27,2016-01-27,Mother,10.0,1.0
1.656862,2015-11-11,2015-11-11,Francofonia,6.8,19.0
0.375634,2015-09-02,2015-09-02,The Event,5.0,1.0
1.77499,2015-01-01,2015-01-01,Buddy Hutchins,3.3,8.0
1.185324,2015-10-06,2015-10-06,The Ouija Exorcism,4.6,15.0
10.200553,2015-10-23,2015-10-23,Remember,7.4,173.0
0.253959,2015-03-13,2015-03-13,For Grace,7.5,2.0
5.296052,2016-02-08,2016-02-08,The Mermaid,6.2,76.0
1.071291,2015-12-31,2015-12-31,Stranded,5.3,14.0
0.482773,2015-02-20,2015-02-20,The Real Miyagi,6.8,4.0
2.045505,2016-02-24,2016-02-24,Merci patron !,7.5,31.0
5.543789,2016-03-04,2016-03-04,Emelie,5.4,194.0
0.868407,2015-02-07,2015-02-07,Summers Downstairs,6.0,6.0
0.291696,2015-06-25,2015-06-25,Täterätää - Die Kirche bleibt im Dorf 2,4.5,4.0
0.040827,2015-11-08,2015-11-08,Jare vs. Cheek,0.0,0.0
3.708558,2016-03-02,2016-03-02,Belgica,5.9,45.0
6.235767,2016-06-18,2016-06-18,Girl Asleep,6.9,35.0
13.410522,2016-06-08,2016-06-08,The Neon Demon,6.4,926.0
1.885819,2015-10-01,2015-10-01,Sun Choke,6.5,10.0
1.297468,2015-07-02,2015-07-02,Gold Coast,5.3,3.0
1.327809,2016-03-18,2016-03-18,Take Me to the River,6.2,9.0
3.191394,2015-09-14,2015-09-14,Evolution,6.4,47.0
2.710586,2015-12-04,2015-12-04,Sunset Song,6.5,37.0
10.649494,2015-05-12,2015-05-12,They Call Me Jeeg Robot,7.5,575.0
0.419322,2015-02-27,2015-02-27,Superpai,5.7,9.0
0.918321,2015-05-22,2015-05-22,Demonte Colony,7.6,7.0
0.976242,2015-10-15,2015-10-15,Motherland,3.0,2.0
4.387615,2016-03-01,2016-03-01,Hot Bot,4.2,38.0
1.275544,2015-10-10,2015-10-10,Dudes & Dragons,4.2,10.0
1.043122,2015-02-07,2015-02-07,You're Ugly Too,6.6,5.0
0.737315,2015-11-26,2015-11-26,La felicità è un sistema complesso,5.4,19.0
5.966121,2016-04-22,2016-04-22,Elvis & Nixon,6.0,146.0
1.260373,2016-09-01,2016-09-01,Mahana,5.7,7.0
2.337434,2015-06-05,2015-06-05,Dil Dhadakne Do,6.7,43.0
10.564701,2015-09-11,2015-09-11,Eye in the Sky,7.2,532.0
0.497687,2015-11-03,2015-11-03,Kareem: Minority of One,7.8,4.0
1.437022,2016-03-04,2016-03-04,Camino,4.8,15.0
2.824548,2016-03-04,2016-03-04,Road Games,5.9,23.0
2.769526,2015-03-16,2015-03-16,Ava's Possessions,6.1,41.0
2.586309,2016-02-12,2016-02-12,Monster High Great Scarrier Reef,7.2,11.0
2.802814,2015-04-16,2015-04-16,Bleeding Heart,4.9,28.0
0.793136,2016-06-23,2016-06-23,You Are Not Alone,5.5,4.0
1.202176,2015-08-31,2015-08-31,Goddess of Love,6.2,9.0
2.076048,2016-01-01,2016-01-01,Yosemite,4.5,8.0
1.998282,2016-03-01,2016-03-01,Weaponized,3.8,14.0
2.591979,2015-09-23,2015-09-23,Two Friends,6.6,24.0
14.992311,2015-11-27,2015-11-27,"Hello, My Name Is Doris",6.5,156.0
1.668234,2015-07-11,2015-07-11,Lethal Seduction,5.7,7.0
0.285596,2016-02-26,2016-02-26,Mellow Mud,6.9,4.0
0.338131,2015-04-19,2015-04-19,Body Team 12,7.5,4.0
7.317816,2016-02-29,2016-02-29,Mr. Right,6.3,395.0
0.906976,2017-01-15,2017-01-15,"Return to Return to Nuke 'Em High, aka Volume 2",0.0,0.0
1.889834,2015-08-13,2015-08-13,Coconut Hero,6.2,28.0
1.908936,2015-08-28,2015-08-28,Estranged,5.1,27.0
6.727871,2015-07-25,2015-07-25,Backtrack,5.7,131.0
1.285409,2015-05-05,2015-05-05,The Encounter,4.2,11.0
5.78016,2015-01-24,2015-01-24,Ratter,5.1,102.0
0.217053,2016-02-18,2016-02-18,Sethupathi,5.8,4.0
3.64791,2016-03-18,2016-03-18,Pee-wee's Big Holiday,5.8,69.0
7.528099,2016-03-17,2016-03-17,Miracles from Heaven,6.8,191.0
0.323318,2015-02-06,2015-02-06,The Answers,8.4,8.0
5.025097,2016-03-18,2016-03-18,The Confirmation,6.3,52.0
0.460712,2015-06-01,2015-06-01,Prologue,6.6,10.0
3.71029,2015-10-09,2015-10-09,The Daughter,6.4,25.0
11.875146,2015-04-18,2015-04-18,The Driftless Area,5.2,26.0
5.841,2016-10-07,2016-10-07,Under the Shadow,6.7,153.0
1.092242,2015-01-26,2015-01-26,Ivy,8.0,6.0
0.255766,2015-07-24,2015-07-24,The Young Kieslowski,6.5,4.0
2.480478,2016-01-05,2016-01-05,Little Dead Rotting Hood,3.9,22.0
10.829116,2016-05-06,2016-05-06,Florence Foster Jenkins,6.7,409.0
4.199624,2015-09-30,2015-09-30,One Man and his Cow,7.1,84.0
3.377995,2015-11-06,2015-11-06,Wrecker,3.9,24.0
4.165542,2015-09-30,2015-09-30,Disorder,5.6,62.0
0.786265,2015-06-10,2015-06-10,The Land of OZ,5.3,11.0
6.344961,2016-03-23,2016-03-23,My Big Fat Greek Wedding 2,5.6,328.0
4.470369,2015-09-13,2015-09-13,Born to Be Blue,6.7,58.0
0.215093,2015-10-31,2015-10-31,Bathroom Break,6.7,3.0
0.756243,2016-01-28,2016-01-28,Irudhi Suttru,6.7,11.0
1.720755,2016-01-14,2016-01-14,Neon Bull,6.5,25.0
0.826674,2016-02-05,2016-02-05,Hannibal Buress: Comedy Camisado,7.1,15.0
1.253711,2016-03-18,2016-03-18,Jimmy Carr: Funny Business,6.9,24.0
0.851903,2015-11-06,2015-11-06,Barista,6.7,6.0
4.654312,2016-02-05,2016-02-05,I Saw the Light,5.9,48.0
5.826914,2016-03-25,2016-03-25,Get a Job,5.2,217.0
2.673646,2015-09-29,2015-09-29,What We Become,5.7,35.0
7.942084,2016-04-21,2016-04-21,Keanu,6.0,434.0
0.601453,2015-04-17,2015-04-17,Honey Night,9.3,2.0
0.504563,2015-05-13,2015-05-13,Sparrows,7.3,9.0
2.159038,2015-12-25,2015-12-25,The Lure,6.1,31.0
6.021721,2016-09-02,2016-09-02,White Girl,5.5,109.0
7.550395,2016-07-08,2016-07-08,Yoga Hosers,4.7,107.0
9.215388,2016-10-07,2016-10-07,War on Everyone,5.8,105.0
12.822085,2016-05-27,2016-05-27,Love & Friendship,6.4,171.0
1.836611,2016-03-11,2016-03-11,Me Him Her,4.7,10.0
2.411218,2015-08-31,2015-08-31,Last Girl Standing,5.3,12.0
0.796854,2016-02-18,2016-02-18,Elections Day 2,7.0,12.0
3.050844,2016-03-25,2016-03-25,They're Watching,5.5,50.0
0.603562,2015-12-03,2015-12-03,Kryptonita,4.7,3.0
6.504562,2016-03-29,2016-03-29,Justice League vs. Teen Titans,6.8,177.0
1.400383,2015-08-21,2015-08-21,Bill,7.0,20.0
6.263676,2016-03-20,2016-03-20,Ice Age: The Great Egg-Scapade,5.7,92.0
0.984906,2015-05-22,2015-05-22,Sunshine Superman,7.2,10.0
1.490797,2015-09-29,2015-09-29,Everything Is Copy,7.6,8.0
1.306323,2015-05-28,2015-05-28,From Caligari to Hitler: German Cinema in the Age of the Masses,7.3,4.0
21.505988,2015-10-09,2015-10-09,I Spit on Your Grave III: Vengeance is Mine,5.1,200.0
0.557941,2016-06-16,2016-06-16,Mapplethorpe: Look at the Pictures,7.7,11.0
0.855416,2015-06-11,2015-06-11,Only the Dead See The End of War,8.0,14.0
3.785788,2016-07-08,2016-07-08,Zero Days,7.5,73.0
6.737797,2016-03-30,2016-03-30,Everybody Wants Some!!,6.3,419.0
10.672862,2016-03-11,2016-03-11,Sing Street,8.0,669.0
0.183751,2015-06-13,2015-06-13,Ayanda,6.0,1.0
1.147328,2015-09-18,2015-09-18,Angry Indian Goddesses,7.7,6.0
3.486367,2015-09-14,2015-09-14,The Girl in the Photographs,4.6,29.0
1.449125,2016-03-14,2016-03-14,The Unfolding,4.0,10.0
2.000166,2015-09-11,2015-09-11,Zoom,5.7,25.0
1.714401,2015-03-23,2015-03-23,Sundays,6.2,7.0
1.30421,2015-08-06,2015-08-06,Highway to Hellas,5.3,12.0
0.452077,2015-05-18,2015-05-18,Ave Maria,5.8,10.0
0.280555,2015-04-16,2015-04-16,Day One,7.4,5.0
0.502436,2015-01-01,2015-01-01,Everything Will Be Okay,7.3,6.0
0.879433,2015-07-08,2015-07-08,Stutterer,7.7,13.0
0.070244,2015-04-15,2015-04-15,Catastasis,6.0,1.0
10.300307,2016-11-17,2016-11-17,Paterson,7.0,311.0
17.260203,2016-04-06,2016-04-06,The Huntsman: Winter's War,6.0,1575.0
9.914008,2016-05-04,2016-05-04,Neighbors 2: Sorority Rising,5.6,1490.0
0.814786,2015-04-17,2015-04-17,Killing Them Safely,4.8,5.0
0.233104,2016-09-23,2016-09-23,A Good American,7.5,2.0
1.77263,2015-09-19,2015-09-19,How to Plan an Orgy in a Small Town,5.0,31.0
0.192604,2015-04-19,2015-04-19,Very Semi-Serious,7.3,4.0
7.55939,2016-04-29,2016-04-29,The Trust,4.8,159.0
0.867549,2016-02-04,2016-02-04,Visaranai,8.0,8.0
1.92024,2015-04-17,2015-04-17,Dark Horse,3.7,23.0
7.205636,2016-03-12,2016-03-12,Hush,6.9,834.0
0.56447,2015-01-26,2015-01-26,The Visit: An Alien Encounter,5.7,6.0
0.494847,2015-06-02,2015-06-02,Man Vs.,5.4,12.0
5.858112,2016-03-16,2016-03-16,Things to Come,6.5,70.0
3.904904,2015-10-01,2015-10-01,The Dead Room,4.8,39.0
4.63267,2016-04-16,2016-04-16,Confirmation,6.9,56.0
0.036361,2015-01-23,2015-01-23,Sweet Micky for President,0.0,0.0
0.021206,2015-05-15,2015-05-15,Triple Troubles,0.0,0.0
2.590546,2015-06-07,2015-06-07,Sherpa,7.4,12.0
2.503793,2015-09-24,2015-09-24,Darling,5.3,19.0
6.049596,2016-09-16,2016-09-16,The Good Neighbor,6.2,116.0
3.24433,2015-02-23,2015-02-23,Girl on the Edge,5.4,16.0
8.121072,2015-12-03,2015-12-03,Land of Mine,7.8,283.0
1.714795,2016-03-25,2016-03-25,Too Late,7.5,16.0
0.877195,2017-03-17,2017-03-17,The Cheerleader Murders,4.0,2.0
0.154899,2015-09-04,2015-09-04,In Jackson Heights,8.5,2.0
0.022031,2015-04-16,2015-04-16,In Transit,0.0,0.0
1.043523,2016-03-11,2016-03-11,City of Gold,5.7,13.0
0.455394,2015-08-31,2015-08-31,2 Nights Till Morning,7.5,4.0
2.018219,2016-02-06,2016-02-06,Uncaged,3.8,13.0
0.522941,2016-03-18,2016-03-18,The Birth of Saké,7.4,14.0
7.862361,2015-02-24,2015-02-24,VANish,4.5,23.0
1.009579,2016-04-03,2016-04-03,Observance,5.4,12.0
0.590079,2015-04-19,2015-04-19,What Our Fathers Did: A Nazi Legacy,6.3,8.0
0.214932,2015-03-14,2015-03-14,Theory of Obscurity: A Film About the Residents,6.9,4.0
0.206222,2015-04-18,2015-04-18,Jackrabbit,3.8,4.0
5.127876,2016-04-15,2016-04-15,Fan,6.2,73.0
3.052225,2015-10-14,2015-10-14,Families,5.0,26.0
8.445423,2016-04-08,2016-04-08,The Man Who Knew Infinity,7.2,314.0
0.519263,2015-10-16,2015-10-16,Drifters,8.0,4.0
0.602784,2015-01-27,2015-01-27,No Men Beyond This Point,6.3,8.0
3.668802,2016-01-29,2016-01-29,Despite the Falling Snow,4.7,16.0
0.702758,2016-04-16,2016-04-16,Folk Hero & Funny Guy,5.5,2.0
0.736258,2016-04-14,2016-04-14,Dreamland,7.3,3.0
1.807007,2017-06-02,2017-06-02,Dean,7.7,6.0
0.333745,2015-04-16,2015-04-16,Come Down Molly,0.0,0.0
1.922711,2016-04-05,2016-04-05,Stealing Cars,6.4,15.0
3.328261,2018-04-25,2018-04-25,Mary Shelley,0.0,1.0
4.929165,2016-04-07,2016-04-07,Italian Race,7.7,187.0
11.953822,2016-05-12,2016-05-12,Money Monster,6.5,1096.0
0.951997,2015-10-05,2015-10-05,Library Wars: The Last Mission,0.0,0.0
10.000208,2016-08-03,2016-08-03,Nine Lives,5.5,289.0
8.067119,2016-07-22,2016-07-22,Don't Think Twice,6.4,161.0
8.468401,2016-04-15,2016-04-15,Barbershop: The Next Cut,6.2,171.0
3.041072,2016-03-18,2016-03-18,The Preppie Connection,7.1,29.0
8.28378,2016-02-04,2016-02-04,The Choice,6.7,527.0
8.569996,2016-05-05,2016-05-05,Our Kind of Traitor,6.0,162.0
2.59425,2016-03-31,2016-03-31,Suntan,6.1,10.0
0.178533,2016-04-08,2016-04-08,Hannibal Buress: Hannibal Takes Edinburgh,6.5,4.0
14.477677,2016-06-16,2016-06-16,Finding Dory,6.8,4333.0
1.373247,2015-02-21,2015-02-21,All About E,4.9,10.0
0.902847,2016-05-05,2016-05-05,"Houston, We Have a Problem!",8.7,9.0
7.533146,2016-04-07,2016-04-07,The Boss,5.5,441.0
6.984664,2016-02-11,2016-02-11,Perfect Strangers,7.8,803.0
12.119295,2016-04-22,2016-04-22,Bastille Day,6.0,378.0
0.756886,2016-03-11,2016-03-11,Kadhalum Kadanthu Pogum,7.9,6.0
0.776447,2016-02-05,2016-02-05,Ghayal Once Again,5.5,5.0
1.207719,2015-09-30,2015-09-30,Goodbye Mr. Loser,6.8,22.0
0.581794,2016-03-29,2016-03-29,Smothered,3.4,8.0
10.223582,2016-06-24,2016-06-24,Free State of Jones,6.6,439.0
11.171927,2016-05-11,2016-05-11,The Angry Birds Movie,5.9,1048.0
1.897133,2015-09-18,2015-09-18,Embers,5.6,20.0
1.372693,2015-08-04,2015-08-04,Cherry Tree,3.8,11.0
0.304429,2015-01-22,2015-01-22,Above and Below,4.9,7.0
0.127019,2015-12-31,2015-12-31,Frank and the Wondercat,0.0,0.0
0.040155,2015-10-15,2015-10-15,Lamerica,0.0,0.0
7.418452,2016-01-24,2016-01-24,Tickled,7.3,94.0
1.362149,2015-10-01,2015-10-01,Bakuman,7.6,8.0
0.473876,2015-11-09,2015-11-09,Decay,5.7,3.0
3.373043,2016-10-14,2016-10-14,Ordinary World,6.3,30.0
1.400155,2016-04-22,2016-04-22,Paradox,5.0,34.0
0.27931,2016-04-15,2016-04-15,"New York, New York",5.0,1.0
0.406886,2016-03-25,2016-03-25,Gold Digger,7.3,3.0
6.2319,2016-04-14,2016-04-14,I Am Wrath,4.5,180.0
0.988652,2015-03-13,2015-03-13,Brand: A Second Coming,6.0,10.0
11.548303,2016-07-15,2016-07-15,Precious Cargo,5.1,95.0
5.791978,2016-02-15,2016-02-15,11.22.63,8.0,213.0
0.86433,2015-02-06,2015-02-06,Yennai Arindhaal,6.6,14.0
0.429767,2015-11-10,2015-11-10,Vedhalam,5.9,10.0
0.940349,2015-08-28,2015-08-28,Thani Oruvan,7.8,21.0
0.326862,2015-06-26,2015-06-26,Indru Netru Naalai,7.4,7.0
0.351634,2015-03-13,2015-03-13,Rajathandhiram,6.7,3.0
0.761788,2015-10-21,2015-10-21,Naanum Rowdydhaan,6.5,11.0
3.874533,2016-04-21,2016-04-21,At the End of the Tunnel,6.7,68.0
1.215211,2015-11-10,2015-11-10,Thoonga Vanam,6.8,10.0
8.309565,2016-04-28,2016-04-28,Mother's Day,5.8,391.0
5.012065,2016-05-06,2016-05-06,Mothers and Daughters,5.1,34.0
11.139734,2016-05-20,2016-05-20,Manhattan Night,6.1,115.0
1.934762,2015-09-30,2015-09-30,Chronicles of the Ghostly Tribe,5.2,14.0
14.384554,2016-09-15,2016-09-15,Snowden,7.0,1285.0
5.453322,2016-04-22,2016-04-22,Special Correspondents,5.6,159.0
3.859277,2016-04-29,2016-04-29,Sacrifice,4.9,59.0
0.054999,2016-04-04,2016-04-04,Cheerleader,0.0,0.0
2.930694,2015-09-14,2015-09-14,Being Charlie,6.4,50.0
0.750058,2016-07-01,2016-07-01,Buddymoon,6.8,9.0
2.758147,2016-04-18,2016-04-18,Team Foxcatcher,7.3,36.0
0.866251,2016-04-22,2016-04-22,Patton Oswalt: Talking for Clapping,6.9,15.0
9.115939,2016-04-13,2016-04-13,Ratchet & Clank,5.4,188.0
7.19726,2016-04-22,2016-04-22,Holidays,4.8,120.0
0.06616,2016-02-05,2016-02-05,The Break-In,0.0,0.0
0.141,2016-04-21,2016-04-21,Short Fuse,0.0,1.0
7.35578,2016-04-29,2016-04-29,Term Life,5.7,81.0
7.37661,2015-07-22,2015-07-22,Synchronicity,5.7,114.0
0.60382,2015-11-11,2015-11-11,Jane Wants a Boyfriend,6.8,14.0
0.113795,2016-04-22,2016-04-22,Kicking Off,4.5,2.0
0.209593,2016-01-27,2016-01-27,SORI: Voice from the Heart,8.0,3.0
0.029063,2015-03-14,2015-03-14,Frame by Frame,0.0,0.0
6.201362,2015-03-20,2015-03-20,Residue,4.9,26.0
0.451017,2016-04-19,2016-04-19,A.R.C.H.I.E.,4.3,3.0
0.322568,2015-04-11,2015-04-11,Divine Access,6.0,2.0
2.210696,2015-01-28,2015-01-28,Little Forest: Winter/Spring,8.4,15.0
0.287519,2015-11-19,2015-11-19,Noma: My Perfect Storm,7.8,5.0
0.723257,2015-07-28,2015-07-28,Mr. Right,2.5,4.0
16.075615,2016-05-15,2016-05-15,The Nice Guys,7.0,2382.0
0.480983,2015-10-30,2015-10-30,Lullaby,0.0,0.0
13.927597,2016-05-17,2016-05-17,Kindergarten Cop 2,4.6,63.0
9.104543,2016-04-22,2016-04-22,A Hologram for the King,5.8,347.0
3.502256,2015-10-23,2015-10-23,My Big Night,5.2,49.0
0.454685,2015-08-22,2015-08-22,Tig Notaro: Boyish Girl Interrupted,6.3,4.0
1.341622,2015-06-08,2015-06-08,Gascoigne,6.2,23.0
0.089491,2015-12-08,2015-12-08,Owen Hart of Gold,7.0,1.0
0.104978,2015-09-01,2015-09-01,Queen of Carthage,7.5,2.0
5.121894,2016-04-16,2016-04-16,The Family Fang,5.8,92.0
1.074124,2016-05-03,2016-05-03,Restoration,5.3,11.0
0.171132,2015-10-15,2015-10-15,Motley's Law,4.0,1.0
5.42046,2016-04-21,2016-04-21,Flight Crew,6.8,47.0
14.307672,2015-12-17,2015-12-17,Alvin and the Chipmunks: The Road Chip,5.7,438.0
1.131106,2015-10-01,2015-10-01,Stretch and Bobbito: Radio That Changed Lives,9.0,6.0
0.399009,2016-05-13,2016-05-13,Under the Gun,6.2,9.0
13.689175,2016-06-24,2016-06-24,The Shallows,6.2,1619.0
9.742082,2017-09-14,2017-09-14,Leatherface,5.7,62.0
1.492993,2016-04-29,2016-04-29,Sairat,8.7,7.0
1.308278,2015-12-05,2015-12-05,Merry Kissmas,6.8,20.0
1.302155,2015-11-19,2015-11-19,Papa Hemingway in Cuba,7.0,4.0
1.834833,2015-07-30,2015-07-30,The Crossing II,5.3,11.0
0.894323,2015-11-26,2015-11-26,Keeper of Darkness,6.0,16.0
2.226677,2015-11-13,2015-11-13,Port of Call,6.1,15.0
1.941475,2016-04-01,2016-04-01,My Beloved Bodyguard,5.9,17.0
2.671274,2016-05-06,2016-05-06,The Offering,4.5,33.0
0.573175,2015-03-02,2015-03-02,The Choice Is Ours,7.0,3.0
0.358329,2015-08-06,2015-08-06,The Search for Freedom,7.5,4.0
6.631736,2015-02-19,2015-02-19,Boy 7,5.5,37.0
1.64962,2015-02-24,2015-02-24,Zombieworld,5.2,8.0
0.097288,2015-04-16,2015-04-16,10 Billion: What's On Your Plate,7.0,2.0
0.866055,2015-03-12,2015-03-12,Socialphobia,7.1,11.0
16.727405,2016-06-01,2016-06-01,The Handmaiden,8.1,453.0
0.518048,2015-09-10,2015-09-10,Paths of the Soul,7.8,5.0
14.61608,2016-05-25,2016-05-25,Alice Through the Looking Glass,6.5,1782.0
1.28333,2016-02-13,2016-02-13,Valentine Ever After,6.9,7.0
0.34146,2015-12-13,2015-12-13,Debbie Macomber's Dashing Through the Snow,6.8,4.0
1.657305,2015-01-24,2015-01-24,Bridal Wave,6.4,13.0
0.912916,2015-01-03,2015-01-03,Surprised by Love,6.3,7.0
3.911933,2015-02-14,2015-02-14,All of My Heart,6.3,12.0
18.769476,2016-06-01,2016-06-01,The BFG,6.0,1026.0
0.928616,2016-04-14,2016-04-14,Wild,6.4,18.0
5.509801,2016-05-05,2016-05-05,My Scientology Movie,6.6,105.0
0.217053,2015-04-05,2015-04-05,Louis Theroux: Transgender Kids,6.6,5.0
0.261593,2015-03-22,2015-03-22,Louis Theroux: By Reason of Insanity,7.3,3.0
17.56963,2016-07-11,2016-07-11,Sausage Party,5.6,2310.0
1.017176,2015-10-02,2015-10-02,Singh is Bling,5.7,21.0
0.756976,2016-04-16,2016-04-16,Love by Chance,5.5,19.0
0.545225,2016-04-02,2016-04-02,All Yours,4.6,5.0
1.995138,2016-03-20,2016-03-20,The Bridge Part 2,5.6,7.0
0.823505,2016-01-31,2016-01-31,All Things Valentine,6.8,6.0
0.147323,2016-01-30,2016-01-30,Dater's Handbook,5.7,3.0
0.651791,2016-01-23,2016-01-23,Unleashing Mr. Darcy,4.1,16.0
2.206077,2016-01-17,2016-01-17,Flower Shop Mystery: Mum's the Word,7.1,7.0
1.600538,2016-01-16,2016-01-16,Love on the Sidelines,5.8,12.0
1.014721,2016-01-09,2016-01-09,Love's Complicated,6.0,3.0
0.127244,2016-01-02,2016-01-02,Love in Paradise,1.8,2.0
2.212724,2015-10-03,2015-10-03,Autumn Dreams,6.9,14.0
0.809395,2015-09-26,2015-09-26,Love on the Air,7.7,6.0
0.566128,2015-06-27,2015-06-27,A Country Wedding,6.8,14.0
2.597629,2015-01-10,2015-01-10,A Novel Romance,6.3,17.0
9.915094,2016-03-17,2016-03-17,Me casé con un boludo,6.0,12.0
8.089782,2016-05-13,2016-05-13,Kill Command,5.2,203.0
7.565485,2016-12-02,2016-12-02,The Eyes of My Mother,6.1,93.0
16.519276,2016-07-02,2016-07-02,Captain Fantastic,7.9,1569.0
9.117054,2016-07-14,2016-07-14,Toni Erdmann,7.3,270.0
6.997583,2016-06-17,2016-06-17,Neruda,6.1,58.0
1.434217,2016-03-18,2016-03-18,My Beautiful Broken Brain,7.2,23.0
1.088139,2015-06-05,2015-06-05,An Open Secret,7.0,10.0
0.204891,2015-03-26,2015-03-26,Marching to Zion,4.5,4.0
2.243536,2015-08-17,2015-08-17,The Scandalous Lady W,6.0,21.0
2.443744,2015-12-04,2015-12-04,Dementia,4.3,16.0
